"actor","text","season","episode","title"
"Robin Arryn","(to Lysa) Can I make the little man fly now?","01","06","A Golden Crown"
"Tyrion Lannister","Not this little man. This little man is going home. (he stops a foot away from an elevated level overlooking him, where Rodrick is standing amongst members of the court) (looking up to Rodrick) I believe you have something of mine.","01","06","A Golden Crown"
"Tyrion Lannister","A Lannister always pays his debts. (walking away, as Mord smiles while looking at the bag. The doors behind Tyrion close)","01","06","A Golden Crown"
"Septa Mordane","You wear your hair like a real southern lady now.","01","06","A Golden Crown"
"Sansa Stark","Well, why shouldn't I? We're in the South.","01","06","A Golden Crown"
"Septa Mordane","(resumes knitting) It's important to remember where you come from. I'm not sure your mother would like these new styles.","01","06","A Golden Crown"
"Sansa Stark","My mother isn't from the North.","01","06","A Golden Crown"
"Septa Mordane","I'm aware of that.","01","06","A Golden Crown"
"Sansa Stark","(looks at Mordane) Why do you care? Do you even have hair under there?","01","06","A Golden Crown"
"Septa Mordane","Yes, I have hair.","01","06","A Golden Crown"
"Sansa Stark","I've never seen it.","01","06","A Golden Crown"
"Septa Mordane","Would you like to?","01","06","A Golden Crown"
"Sansa Stark","(looks at Mordane) No. Where are you from anyway? The North or the South?","01","06","A Golden Crown"
"Septa Mordane","I come from a very small village in...","01","06","A Golden Crown"
"Sansa Stark","Oh, wait. I just realized, I don't care.(continues knitting)","01","06","A Golden Crown"
"Septa Mordane","Sansa...","01","06","A Golden Crown"
"Sansa Stark","(stops knitting and looks up at Mordane) Septa.","01","06","A Golden Crown"
"Septa Mordane","(to Sansa) Now you are being rude.","01","06","A Golden Crown"
"Septa Mordane","My Prince.","01","06","A Golden Crown"
"Sansa Stark","(Courtseys) My Prince.","01","06","A Golden Crown"
"Joffrey Baratheon","(bowing in front of Sansa) My Lady. I fear I have behaved monstrously the past few weeks. (he shows her a necklace he's holding) With your permission?","01","06","A Golden Crown"
"Sansa Stark","(turning to Joffrey) It's beautiful, like the one your mother wears.","01","06","A Golden Crown"
"Joffrey Baratheon","You'll be Queen someday. It's only fitting you should look the part. (he looks down, then back up to Sansa) Will you forgive me for my rudeness?","01","06","A Golden Crown"
"Sansa Stark","There's nothing to forgive.","01","06","A Golden Crown"
"Joffrey Baratheon","You're my Lady. One day we'll be married in the throne room. (Sansa smiles) Lords and ladies from all over the Seven Kingdoms will come, from the last hearth in the North to the Salt Shore in the South, and you will be Queen over all of them. (Sansa smiles. Mordane, some feet away, looks down at the floor, unconvinced) I'll never disrespect you again. I'll never be cruel to you again. Do you understand me? You're my Lady now, from this day....(he touches her cheek with his hands) until my last day.","01","06","A Golden Crown"
"Theon Greyjoy","(to the cart) Stop! Stop!","01","06","A Golden Crown"
"Theon","(to Ros) What are you doing?","01","06","A Golden Crown"
"Ros","Going to King's Landing.","01","06","A Golden Crown"
"Theon Greyjoy","In a turnip cart?","01","06","A Golden Crown"
"Ros","I'll find a ship heading south in White Harbor.","01","06","A Golden Crown"
"Theon Greyjoy","You can afford that?","01","06","A Golden Crown"
"Ros","Some of my friends are more generous than others.","01","06","A Golden Crown"
"Theon Greyjoy","There's a thousand girls like you in King's Landing.","01","06","A Golden Crown"
"Ros","So I'll have lots of company.","01","06","A Golden Crown"
"Theon Greyjoy","Yes, you'll be very popular. Until some fat lord comes to visit with a big belly and a little prick and he can't get it up so he knocks all your teeth out.","01","06","A Golden Crown"
"Ros","(chuckles) And what will happen to me if I stay here? Will I become Lady Greyjoy? Mistress of the Iron Islands?","01","06","A Golden Crown"
"Theon Greyjoy","Don't be a fool.","01","06","A Golden Crown"
"Ros","I hear Jaime Lannister attacked Lord Stark in the streets of King's Landing. Every man for a hundred miles will be marching off to w*r soon. Most of them will never come back. There's nothing left for me here. (to the rider) Let's go, Stefon.","01","06","A Golden Crown"
"Theon Greyjoy","Let me see it one more time!","01","06","A Golden Crown"
"Ros","See what?","01","06","A Golden Crown"
"Theon Greyjoy","I'm going to miss you.","01","06","A Golden Crown"
"Ros","I know.","01","06","A Golden Crown"
"Eddard Stark","I'm sending you both back to Winterfell.","01","06","A Golden Crown"
"Sansa Stark","What?","01","06","A Golden Crown"
"Eddard Stark","Listen.","01","06","A Golden Crown"
"Sansa Stark","What about Joffrey?","01","06","A Golden Crown"
"Arya Stark","Are you dying because of your leg? Is that why you're sending us home?","01","06","A Golden Crown"
"Eddard Stark","What? No.","01","06","A Golden Crown"
"Sansa Stark","Please, father.","01","06","A Golden Crown"
"Arya Stark","You can't. I've got my lessons with Syrio. I'm finally getting good.","01","06","A Golden Crown"
"Eddard Stark","This isn't a punishment. I want you back for your own safety.","01","06","A Golden Crown"
"Arya Stark","Can we take Syrio back with us?","01","06","A Golden Crown"
"Sansa Stark","Who cares about your stupid dancing teacher? I can't go. I'm supposed to marry Prince Joffrey. I love him and I'm meant to be his Queen and have his babies.","01","06","A Golden Crown"
"Arya Stark","Seven hells.","01","06","A Golden Crown"
"Eddard Stark","When you're old enough, I'll make you a match with someone who's worthy of you, someone brave, gentle and strong...","01","06","A Golden Crown"
"Sansa Stark","I don't want someone brave, gentle and strong. I want him! (Arya smiles and lightly chuckles. Ned tries not to smile, looking down) He'll be the greatest King that ever was, a golden lion, and I'll give him sons with beautiful blond hair.","01","06","A Golden Crown"
"Arya Stark","The lion's not his sigil, idiot. (Ned keeps wondering) He's a stag, like his father.","01","06","A Golden Crown"
"Sansa Stark","He is not. He's nothing like that old drunk King.","01","06","A Golden Crown"
"Eddard Stark","Go on girls, get your Septa and start packing your things. (Ned turns away and walks to his desk)","01","06","A Golden Crown"
"Sansa","Wait!","01","06","A Golden Crown"
"Arya Stark","(she grabs Sansa's arm and pulls her towards the door) Come on.","01","06","A Golden Crown"
"Sansa Stark","But it's not fair! (Arya opens the door and leaves with Sansa, who quickly turns her head back at Ned before being pulled out of the room)","01","06","A Golden Crown"
"Eddard Stark","""Lord Orys Baratheon, black of hair. Axel Baratheon, black of hair. Lyonel Baratheon, black of hair. Steffon Baratheon, black of hair. (he turns a page) Robert Baratheon, black of hair. Joffrey Baratheon... Golden-head."" (he looks up, shocked, and closes the book)","01","06","A Golden Crown"
"Viserys Targaryen","Daenerys!","01","06","A Golden Crown"
"Viserys Targaryen","Where's my sister?","01","06","A Golden Crown"
"Daenerys Targaryen","(leans towards Jorah) Stop him.","01","06","A Golden Crown"
"Viserys Targaryen","Where is she? Where is she? (turns around, looking for her) I'm here for the feast. The whore's feast?","01","06","A Golden Crown"
"Jorah Mormont","Come.","01","06","A Golden Crown"
"Viserys Targaryen","(turns to Jorah and shrugs his shoulder off) Get your hands off me! No one touches the Dragon!","01","06","A Golden Crown"
"Jorah Mormont","Khal Drogo says there is a place for you. (points behind Viserys, further away from the center of the feast) Back there.","01","06","A Golden Crown"
"Viserys Targaryen","(shakes his head) That is no place for a King.","01","06","A Golden Crown"
"Khal Drogo","You are no King.","01","06","A Golden Crown"
"Viserys Targaryen","(he draws his sword. Jorah takes a step towards him and Viserys point his blade at his face) Keep away from me!","01","06","A Golden Crown"
"Daenerys Targaryen","Viserys! Please.","01","06","A Golden Crown"
"Viserys Targaryen","(he turns his head and spots Daenerys) There she is. (walks towards her, pointing his sword at her)","01","06","A Golden Crown"
"Jorah Mormont","Put the sword down. They'll k*ll us all!","01","06","A Golden Crown"
"Viserys Targaryen","They can't k*ll us. (pointing his sword again at Jorah) (Drogo mutters to his dothraki soldier, who then gets up) They can't shed blood in their sacred city. (he points his sword at various people around him. he turns and reaches Daenerys. He points his sword at a maid who tries to block him. Daenerys pulls the maid back, and the sword shifts back to Daenerys. He lowers it down to her belly) But I can. I want what I came for. (Irri starts mutterring to Drogo, translating) I want the crown he promised me. He bought you. But he never paid for you. Tell him I want what was bargained for or I'm taking you back. He can keep the baby. I'll cut it out and leave it for him.","01","06","A Golden Crown"
"Viserys","What's he saying?","01","06","A Golden Crown"
"Daenerys Targaryen","He says yes. You shall have a golden crown... that men shall tremble to behold.","01","06","A Golden Crown"
"Viserys Targaryen","That was all I wanted. (he smiles, relieved) What was promised. (he looks at Drogo)","01","06","A Golden Crown"
"Viserys","(Screams) No! You cannot touch me! (they pull him away as he struggles) I am the Dragon! I'm a dragon! I want my crown! (Drogo speaks again in dothraki, and his men push Viserys to the ground, still holding him) ,","01","06","A Golden Crown"
"Jorah Mormont","Look away, Khaleesi.","01","06","A Golden Crown"
"Daenerys Targaryen","No.","01","06","A Golden Crown"
"Viserys Targaryen","Dany, tell them. (the gold melts) Make them! Make them... (he looks at drogo) No, you can't! (back at dany) Dany, please! (Drogo walks to Viserys with the pot)","01","06","A Golden Crown"
"Khal Drogo","(in front of Viserys) A crown for a King.(he pours the gold from the pot on Viserys' head)","01","06","A Golden Crown"
"Viserys","(screaming) No! Agghhh! (Drogo crouches down and looks looks in anger at Viserys' melting face. Drogo's men release Viserys as he stops trembling. His body falls to the ground)","01","06","A Golden Crown"
"Jorah Mormont","Khaleesi.","01","06","A Golden Crown"
"Daenerys Targaryen","(looking eerily calm at Viserys) He was no Dragon. Fire cannot k*ll a Dragon.","01","06","A Golden Crown"
"Tell me something","NA Tell me something","01","07","You Win or You Die"
"Ned","No, all right.","01","07","You Win or You Die"
"And if the day ever comes when you're tempted to sell me out, remember this","NA And if the day ever comes when you're tempted to sell me out, remember this","01","08","The Pointy End"
"Ser Alliser","NA Ser Alliser","01","08","The Pointy End"
"Man","Anha afichak mae m'arakhoon!","01","08","The Pointy End"
"Theon","You can't!","01","09","Baelor"
"Grenn","The sword! Show us the sword.","01","09","Baelor"
"Greatjon","Huh.","01","09","Baelor"
"And three","More gold","01","09","Baelor"
